topic,message,qos,retain,time_now,time_delta
l99/B01000/evt/io,"{""id"":""535172"",""a1"":0.021972991531242846,""a2"":0.013122758831158923,""a3"":0.007629510948348211,""a4"":0.021972991531242846,""a5"":77,""a6"":0}",0,false,1638470714.158,0.0009999275207519531
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470714.158,0
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470714.16,0.002000093460083008
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470714.161,0.0009999275207519531
l99/B01000/evt/gateway,"{""id"":""3002493"",""a10015"":0,""a10017"":0}",0,false,1638470716.153,1.9920001029968262
l99/B01000/evt/vibration,"{""id"":""435362"",""a42403"":0,""a40043"":0,""a42453"":0,""a42407"":0,""a42457"":0,""a42405"":0,""a42455"":0,""a42406"":0,""a42456"":0,""a42409"":0,""a42459"":0,""a42408"":0,""a42458"":0,""a42404"":0,""a42454"":0,""a42410"":0,""a42460"":0}",0,false,1638470716.197,0.04399991035461426
l99/B01000/evt/vibration,"{""id"":""479055"",""a22"":0.83,""a25"":0.095,""a192"":29.65,""a70"":2.205,""a73"":0.058}",0,false,1638470716.202,0.004999876022338867
l99/B01000/evt/io,"{""id"":""535172"",""a1"":0.021972991531242846,""a2"":0.013122758831158923,""a3"":0.007629510948348211,""a4"":0.021972991531242846,""a5"":77,""a6"":0}",0,false,1638470716.203,0.0010001659393310547
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470716.204,0.0009999275207519531
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470716.205,0.0009999275207519531
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470716.206,0.0010001659393310547
l99/B01000/evt/gateway,"{""id"":""3002493"",""a10015"":0,""a10017"":0}",0,false,1638470718.152,1.9459998607635498
l99/B01000/evt/vibration,"{""id"":""435362"",""a42403"":0,""a40043"":0,""a42453"":0,""a42407"":0,""a42457"":0,""a42405"":0,""a42455"":0,""a42406"":0,""a42456"":0,""a42409"":0,""a42459"":0,""a42408"":0,""a42458"":0,""a42404"":0,""a42454"":0,""a42410"":0,""a42460"":0}",0,false,1638470718.156,0.003999948501586914
l99/B01000/evt/vibration,"{""id"":""479055"",""a22"":0.83,""a25"":0.095,""a192"":29.65,""a70"":2.205,""a73"":0.058}",0,false,1638470718.157,0.0010001659393310547
l99/B01000/evt/io,"{""id"":""535172"",""a1"":0.021972991531242846,""a2"":0.013122758831158923,""a3"":0.007629510948348211,""a4"":0.021972991531242846,""a5"":77,""a6"":0}",0,false,1638470718.16,0.003000020980834961
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470718.162,0.0019998550415039062
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470718.163,0.0010001659393310547
l99/B01000/evt/current,"{""id"":"""",""a40001"":0,""a40002"":0,""a40003"":0}",0,false,1638470718.163,0
l99/B01000/evt/gateway,"{""id"":""3002493"",""a10015"":0,""a10017"":0}",0,false,1638470720.157,1.99399995803833
