topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616700966139}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616700966139}]",0,0,1616700966.137213,0.0063669681549072266
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 1, ""_ts"": 1616700966238}]",0,0,1616700966.229553,0.09233999252319336
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0.3194201210000074, ""_ts"": 1616700966239}]",0,0,1616700966.232436,0.0028829574584960938
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""metric.life_count""], ""value"": 45, ""_ts"": 1616700966239}]",0,0,1616700966.232667,0.00023102760314941406
l99/${deviceId}/evt/read,"[{""address"": ""%M55.1"", ""keys"": [""metric.cycle_count""], ""value"": 35, ""_ts"": 1616700966240}]",0,0,1616700966.232836,0.0001690387725830078
l99/${deviceId}/evt/read,"[{""address"": ""%M55.6"", ""keys"": [""metric.labels_applied""], ""value"": 1, ""_ts"": 1616700966240}]",0,0,1616700966.232964,0.00012803077697753906
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 177.403938919, ""updated"": 182.310878185, ""count"": 487}}, ""cpu_time"": 182.330193627, ""utc_time"": 1616700966.2379785, ""build_no"": ""1.3.0.2"", ""_ts"": 1616700966241}",0,0,1616700966.235479,0.002515077590942383
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616700966338}]",0,0,1616700966.329781,0.09430193901062012
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 177.403938919, ""updated"": 182.430077686, ""count"": 497}}, ""cpu_time"": 182.341967918, ""utc_time"": 1616700966.2497525, ""build_no"": ""1.3.0.2"", ""_ts"": 1616700966339}",0,0,1616700966.332621,0.0028400421142578125
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616700966741}]",0,0,1616700966.7762702,0.4436490535736084
