topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427438193}]",0,0,1615427438.189996,0.17235207557678223
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 4, ""_ts"": 1615427438493}]",0,0,1615427438.529372,0.33937597274780273
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427438694}]",0,0,1615427438.69069,0.16131806373596191
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 5, ""_ts"": 1615427438994}]",0,0,1615427439.0416472,0.35095715522766113
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427439294}]",0,0,1615427439.348657,0.3070096969604492
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 6, ""_ts"": 1615427439494}]",0,0,1615427439.4915159,0.14285898208618164
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427439795}]",0,0,1615427439.791193,0.29967713356018066
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 7, ""_ts"": 1615427439995}]",0,0,1615427439.99237,0.20117688179016113
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427440296}]",0,0,1615427440.293288,0.3009181022644043
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 8, ""_ts"": 1615427440496}]",0,0,1615427440.493598,0.20030999183654785
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427440796}]",0,0,1615427440.884576,0.3909780979156494
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 9, ""_ts"": 1615427440996}]",0,0,1615427440.9925492,0.10797309875488281
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427441296}]",0,0,1615427441.396665,0.4041159152984619
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 10, ""_ts"": 1615427441496}]",0,0,1615427441.492569,0.09590387344360352
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""step2"", ""faults"": {}, ""cpu_time"": 6309058.001393326, ""utc_time"": 1615427441.6764078, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427441696}",0,0,1615427441.6938329,0.2012639045715332
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""step2"", ""faults"": {""50"": {""description"": ""soft fault 50"", ""hard"": false, ""added"": 6309058.010471363, ""updated"": 6309058.020445406, ""count"": 2}}, ""cpu_time"": 6309058.010718452, ""utc_time"": 1615427441.6857324, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427441697}",0,0,1615427441.7006552,0.006822347640991211
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""step3"", ""faults"": {}, ""cpu_time"": 6309063.00531489, ""utc_time"": 1615427446.68033, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427446701}",0,0,1615427446.725812,5.025156736373901
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""fault"", ""faults"": {""1"": {""description"": ""hard fault 1"", ""hard"": true, ""added"": 6309068.014409115, ""updated"": 6309068.014411708, ""count"": 1}}, ""cpu_time"": 6309068.015189752, ""utc_time"": 1615427451.6902034, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427451705}",0,0,1615427451.7394712,5.013659238815308
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 0, ""_ts"": 1615427453706}]",0,0,1615427453.702691,1.9632198810577393
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""step1"", ""faults"": {}, ""cpu_time"": 6309070.023547178, ""utc_time"": 1615427453.698562, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427453707}",0,0,1615427453.705321,0.002629995346069336
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427453708}]",0,0,1615427453.705635,0.0003139972686767578
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 1, ""_ts"": 1615427454106}]",0,0,1615427454.108732,0.40309691429138184
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427454207}]",0,0,1615427454.202469,0.09373712539672852
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 2, ""_ts"": 1615427454607}]",0,0,1615427454.6028302,0.4003610610961914
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427454709}]",0,0,1615427454.703706,0.1008758544921875
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 3, ""_ts"": 1615427455109}]",0,0,1615427455.105641,0.4019348621368408
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427455308}]",0,0,1615427455.308029,0.20238804817199707
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 4, ""_ts"": 1615427455609}]",0,0,1615427455.604455,0.29642605781555176
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427455809}]",0,0,1615427455.804707,0.20025205612182617
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 5, ""_ts"": 1615427456109}]",0,0,1615427456.105142,0.30043506622314453
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427456309}]",0,0,1615427456.305086,0.19994378089904785
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 6, ""_ts"": 1615427456610}]",0,0,1615427456.606199,0.3011131286621094
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427456811}]",0,0,1615427456.807544,0.20134496688842773
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 7, ""_ts"": 1615427457114}]",0,0,1615427457.109798,0.30225396156311035
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427457312}]",0,0,1615427457.3087292,0.19893121719360352
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 8, ""_ts"": 1615427457613}]",0,0,1615427457.6780171,0.36928796768188477
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 0, ""_ts"": 1615427457813}]",0,0,1615427457.808498,0.13048076629638672
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 9, ""_ts"": 1615427458113}]",0,0,1615427458.116361,0.3078629970550537
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""output.1""], ""value"": 1, ""_ts"": 1615427458313}]",0,0,1615427458.309055,0.19269418716430664
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""counter.0.value""], ""value"": 10, ""_ts"": 1615427458614}]",0,0,1615427458.6165178,0.3074626922607422
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""step2"", ""faults"": {}, ""cpu_time"": 6309075.020891495, ""utc_time"": 1615427458.6959064, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427458714}",0,0,1615427458.711862,0.09534430503845215
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""step2"", ""faults"": {""50"": {""description"": ""soft fault 50"", ""hard"": false, ""added"": 6309075.030193658, ""updated"": 6309075.040246737, ""count"": 2}}, ""cpu_time"": 6309075.030395619, ""utc_time"": 1615427458.7054086, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427458715}",0,0,1615427458.7149298,0.0030677318572998047
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""pgm0"", ""step"": ""step3"", ""faults"": {}, ""cpu_time"": 6309080.021745772, ""utc_time"": 1615427463.6967611, ""build_no"": ""1.3.0.3"", ""_ts"": 1615427463718}",0,0,1615427463.714697,4.999767065048218
