topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 1.2489972029999308, ""_ts"": 1616701470533}]",0,0,1616701470.512937,0.0031189918518066406
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0, ""_ts"": 1616701470534}]",0,0,1616701470.51327,0.00033283233642578125
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0, ""_ts"": 1616701470534}]",0,0,1616701470.5135622,0.0002923011779785156
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0, ""_ts"": 1616701470535}]",0,0,1616701470.513867,0.0003046989440917969
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616701470535}]",0,0,1616701470.516068,0.002201080322265625
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""apply_label"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 665.941616643, ""updated"": 686.624952903, ""count"": 2055}}, ""cpu_time"": 686.5908842, ""utc_time"": 1616701470.4986682, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701470536}",0,0,1616701470.5164192,0.00035119056701660156
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 1, ""_ts"": 1616701470536}]",0,0,1616701470.516648,0.0002288818359375
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616701470733}]",0,0,1616701470.711175,0.19452691078186035
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616701470734}]",0,0,1616701470.714171,0.0029959678649902344
l99/${deviceId}/evt/read,"[{""address"": ""%M55.2"", ""keys"": [""metric.fault_count""], ""value"": 31, ""_ts"": 1616701470735}]",0,0,1616701470.7146702,0.0004992485046386719
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616701470736}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616701470736}, {""address"": ""%Q0.9"", ""keys"": [""OUT10"", ""andon.green"", ""J3.P7"", ""SX2.P9""], ""value"": 0, ""_ts"": 1616701470736}, {""address"": ""%Q0.10"", ""keys"": [""OUT11"", ""andon.red"", ""J3.P8"", ""SX2.P10""], ""value"": 1, ""_ts"": 1616701470736}, {""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 0, ""_ts"": 1616701470736}]",0,0,1616701470.7150478,0.000377655029296875
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 665.941616643, ""updated"": 686.82322403, ""count"": 2074}, ""2"": {""description"": ""cylinder did not leave home (head up)"", ""hard"": true, ""added"": 686.80635761, ""updated"": 686.806359628, ""count"": 1}}, ""cpu_time"": 686.818268392, ""utc_time"": 1616701470.7260523, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701470736}",0,0,1616701470.7174249,0.002377033233642578
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 1, ""_ts"": 1616701470737}]",0,0,1616701470.717673,0.00024819374084472656
l99/${deviceId}/cmd/runstate/action=stop,{},0,0,1616701475.290999,4.573325872421265
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 100, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {}, ""cpu_time"": 691.522512596, ""utc_time"": 1616701475.4302955, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701475451}",0,0,1616701475.429027,0.13802814483642578
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 0, ""_ts"": 1616701475452}]",0,0,1616701475.432151,0.0031239986419677734
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 200, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {}, ""cpu_time"": 691.537924447, ""utc_time"": 1616701475.4457078, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701475453}",0,0,1616701475.432587,0.00043582916259765625
l99/${deviceId}/cmd/runstate/action=run,{},0,0,1616701476.0924952,0.6599082946777344
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 300, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {}, ""cpu_time"": 692.265640134, ""utc_time"": 1616701476.1734216, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701476255}",0,0,1616701476.2324321,0.1399369239807129
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.10"", ""keys"": [""OUT11"", ""andon.red"", ""J3.P8"", ""SX2.P10""], ""value"": 0, ""_ts"": 1616701476256}]",0,0,1616701476.235944,0.0035119056701660156
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {}, ""cpu_time"": 692.27896263, ""utc_time"": 1616701476.1867442, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701476256}",0,0,1616701476.23647,0.0005259513854980469
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616701476257}]",0,0,1616701476.237057,0.0005869865417480469
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.9"", ""keys"": [""OUT10"", ""andon.green"", ""J3.P7"", ""SX2.P9""], ""value"": 1, ""_ts"": 1616701476257}, {""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 1, ""_ts"": 1616701476257}]",0,0,1616701476.238466,0.0014090538024902344
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 692.286002165, ""updated"": 692.347431268, ""count"": 7}}, ""cpu_time"": 692.28849655, ""utc_time"": 1616701476.1962786, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701476258}",0,0,1616701476.238983,0.0005168914794921875
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616701478256}]",0,0,1616701478.259603,2.020620107650757
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616701478457}]",0,0,1616701478.4648771,0.20527410507202148
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0.10028255899999294, ""_ts"": 1616701478659}]",0,0,1616701478.669767,0.20488977432250977
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 0, ""_ts"": 1616701478660}]",0,0,1616701478.672687,0.0029201507568359375
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0, ""_ts"": 1616701478660}]",0,0,1616701478.673182,0.0004949569702148438
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""print_job_with_dancer_arm"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 692.286002165, ""updated"": 694.751291866, ""count"": 246}}, ""cpu_time"": 694.663429363, ""utc_time"": 1616701478.5712132, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701478661}",0,0,1616701478.673593,0.00041103363037109375
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 0, ""_ts"": 1616701478661}, {""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 1, ""_ts"": 1616701478661}]",0,0,1616701478.6739058,0.00031280517578125
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 1, ""_ts"": 1616701478662}]",0,0,1616701478.674218,0.0003120899200439453
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0.10079889899998307, ""_ts"": 1616701478760}]",0,0,1616701478.737837,0.06361913681030273
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 1, ""_ts"": 1616701478760}]",0,0,1616701478.741351,0.003513813018798828
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 1, ""_ts"": 1616701478860}]",0,0,1616701478.837068,0.09571719169616699
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 0, ""_ts"": 1616701478861}]",0,0,1616701478.8401961,0.0031280517578125
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 1, ""_ts"": 1616701478961}]",0,0,1616701478.938228,0.09803175926208496
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 1, ""_ts"": 1616701478962}]",0,0,1616701478.941833,0.0036051273345947266
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 1, ""_ts"": 1616701479364}]",0,0,1616701479.388708,0.44687509536743164
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 0, ""_ts"": 1616701479968}]",0,0,1616701480.0015109,0.6128027439117432
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 1.247867217000021, ""_ts"": 1616701479968}]",0,0,1616701480.005109,0.0035982131958007812
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616701479969}]",0,0,1616701480.0055082,0.0003991127014160156
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""apply_label"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 692.286002165, ""updated"": 696.060102655, ""count"": 376}}, ""cpu_time"": 696.035626383, ""utc_time"": 1616701479.94341, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701479970}",0,0,1616701480.0059352,0.00042700767517089844
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 1, ""_ts"": 1616701479970}]",0,0,1616701480.006322,0.0003867149353027344
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 0, ""_ts"": 1616701480068}]",0,0,1616701480.0459242,0.03960227966308594
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0.07988182999997662, ""_ts"": 1616701480069}]",0,0,1616701480.0493429,0.0034186840057373047
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616701480070}]",0,0,1616701480.0497851,0.00044226646423339844
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616701480070}]",0,0,1616701480.050066,0.0002808570861816406
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0.27095837399997436, ""_ts"": 1616701480270}]",0,0,1616701480.247117,0.1970510482788086
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616701480270}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616701480270}]",0,0,1616701480.25025,0.003133058547973633
l99/${deviceId}/evt/read,"[{""address"": ""%M55.2"", ""keys"": [""metric.fault_count""], ""value"": 32, ""_ts"": 1616701481290}]",0,0,1616701481.267221,1.0169708728790283
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.9"", ""keys"": [""OUT10"", ""andon.green"", ""J3.P7"", ""SX2.P9""], ""value"": 0, ""_ts"": 1616701481291}, {""address"": ""%Q0.10"", ""keys"": [""OUT11"", ""andon.red"", ""J3.P8"", ""SX2.P10""], ""value"": 1, ""_ts"": 1616701481291}, {""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 0, ""_ts"": 1616701481291}]",0,0,1616701481.270686,0.003464937210083008
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 692.286002165, ""updated"": 697.368915676, ""count"": 506}, ""3"": {""description"": ""cylinder did not return home (head down)"", ""hard"": true, ""added"": 697.369581308, ""updated"": 697.369583938, ""count"": 1}}, ""cpu_time"": 697.383342318, ""utc_time"": 1616701481.2911267, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701481291}",0,0,1616701481.271124,0.0004379749298095703
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 1, ""_ts"": 1616701481380}]",0,0,1616701481.356052,0.08492803573608398
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 1, ""_ts"": 1616701487717}]",0,0,1616701487.694429,6.338376998901367
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616701492849}]",0,0,1616701492.903117,5.208688020706177
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616701492950}]",0,0,1616701492.931787,0.028670072555541992
