topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616702043867}]",0,0,1616702043.917309,0.00030493736267089844
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""apply_label"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1259.956484062, ""count"": 29177}}, ""cpu_time"": 1259.902280363, ""utc_time"": 1616702043.8100643, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702043868}",0,0,1616702043.917589,0.0002799034118652344
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 1, ""_ts"": 1616702043868}]",0,0,1616702043.917832,0.0002429485321044922
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 0, ""_ts"": 1616702043965}]",0,0,1616702043.926015,0.008183002471923828
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0.08038469199982501, ""_ts"": 1616702043966}]",0,0,1616702043.9290838,0.0030689239501953125
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0.2710040909998952, ""_ts"": 1616702044166}]",0,0,1616702044.219685,0.2906012535095215
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616702044167}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616702044167}]",0,0,1616702044.223495,0.0038099288940429688
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616702044168}]",0,0,1616702044.2238579,0.0003628730773925781
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616702044168}]",0,0,1616702044.224312,0.00045418739318847656
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 1, ""_ts"": 1616702044382}]",0,0,1616702044.3432891,0.11897706985473633
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0.563175142999853, ""_ts"": 1616702044383}]",0,0,1616702044.3460171,0.002727985382080078
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""metric.life_count""], ""value"": 96, ""_ts"": 1616702044384}]",0,0,1616702044.346347,0.0003299713134765625
l99/${deviceId}/evt/read,"[{""address"": ""%M55.1"", ""keys"": [""metric.cycle_count""], ""value"": 15, ""_ts"": 1616702044384}]",0,0,1616702044.346658,0.0003108978271484375
l99/${deviceId}/evt/read,"[{""address"": ""%M55.6"", ""keys"": [""metric.labels_applied""], ""value"": 52, ""_ts"": 1616702044385}]",0,0,1616702044.347008,0.00034999847412109375
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1260.460247599, ""count"": 29227}}, ""cpu_time"": 1260.47528702, ""utc_time"": 1616702044.383071, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702044385}",0,0,1616702044.349421,0.002413034439086914
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616702044471}]",0,0,1616702044.431871,0.08244991302490234
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1260.563989378, ""count"": 29236}}, ""cpu_time"": 1260.486299023, ""utc_time"": 1616702044.3940835, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702044472}",0,0,1616702044.435081,0.0032100677490234375
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616702049092}]",0,0,1616702049.134905,4.699824094772339
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616702049192}]",0,0,1616702049.153434,0.01852893829345703
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0.10040530700007366, ""_ts"": 1616702049296}]",0,0,1616702049.2580512,0.10461711883544922
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 0, ""_ts"": 1616702049297}]",0,0,1616702049.2613912,0.003340005874633789
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0, ""_ts"": 1616702049298}]",0,0,1616702049.262065,0.0006737709045410156
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""print_job_with_dancer_arm"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1265.385750949, ""count"": 29715}}, ""cpu_time"": 1265.358179707, ""utc_time"": 1616702049.2659633, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702049298}",0,0,1616702049.2627032,0.0006382465362548828
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 0, ""_ts"": 1616702049299}, {""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 1, ""_ts"": 1616702049299}]",0,0,1616702049.2631838,0.00048065185546875
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 1, ""_ts"": 1616702049299}]",0,0,1616702049.263586,0.00040221214294433594
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0.10150283500001933, ""_ts"": 1616702049395}]",0,0,1616702049.3587358,0.09514975547790527
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 1, ""_ts"": 1616702049396}]",0,0,1616702049.361732,0.002996206283569336
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 1, ""_ts"": 1616702049496}]",0,0,1616702049.456785,0.09505295753479004
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 0, ""_ts"": 1616702049497}]",0,0,1616702049.459914,0.0031290054321289062
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 1, ""_ts"": 1616702049697}]",0,0,1616702049.658426,0.19851207733154297
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 1, ""_ts"": 1616702049698}]",0,0,1616702049.6615622,0.003136157989501953
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 1, ""_ts"": 1616702050100}]",0,0,1616702050.159465,0.49790287017822266
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 0, ""_ts"": 1616702050705}]",0,0,1616702050.6658869,0.5064218044281006
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 1.2484627899998486, ""_ts"": 1616702050706}]",0,0,1616702050.66906,0.0031731128692626953
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0, ""_ts"": 1616702050706}]",0,0,1616702050.66957,0.0005099773406982422
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0, ""_ts"": 1616702050707}]",0,0,1616702050.670065,0.0004949569702148438
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0, ""_ts"": 1616702050707}]",0,0,1616702050.670562,0.0004971027374267578
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616702050708}]",0,0,1616702050.671935,0.0013730525970458984
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""apply_label"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1266.796440052, ""count"": 29855}}, ""cpu_time"": 1266.731980037, ""utc_time"": 1616702050.639764, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702050708}",0,0,1616702050.672241,0.0003058910369873047
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 1, ""_ts"": 1616702050709}]",0,0,1616702050.6724951,0.0002541542053222656
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 0, ""_ts"": 1616702050709}]",0,0,1616702050.67274,0.0002448558807373047
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0.06969820100016477, ""_ts"": 1616702050710}]",0,0,1616702050.6731038,0.0003638267517089844
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0.27141491000020324, ""_ts"": 1616702050909}]",0,0,1616702050.8707142,0.19761037826538086
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616702050910}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616702050910}]",0,0,1616702050.87637,0.005655765533447266
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616702051108}]",0,0,1616702051.068641,0.19227099418640137
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616702051109}]",0,0,1616702051.072157,0.003515958786010742
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 1, ""_ts"": 1616702051213}]",0,0,1616702051.173463,0.10130620002746582
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0.5644795510002041, ""_ts"": 1616702051214}]",0,0,1616702051.176356,0.0028929710388183594
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""metric.life_count""], ""value"": 97, ""_ts"": 1616702051214}]",0,0,1616702051.176577,0.00022101402282714844
l99/${deviceId}/evt/read,"[{""address"": ""%M55.1"", ""keys"": [""metric.cycle_count""], ""value"": 16, ""_ts"": 1616702051215}]",0,0,1616702051.176775,0.00019788742065429688
l99/${deviceId}/evt/read,"[{""address"": ""%M55.6"", ""keys"": [""metric.labels_applied""], ""value"": 53, ""_ts"": 1616702051215}]",0,0,1616702051.1769652,0.00019025802612304688
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1267.29123055, ""count"": 29904}}, ""cpu_time"": 1267.306129237, ""utc_time"": 1616702051.2139134, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702051216}",0,0,1616702051.184559,0.007593870162963867
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616702051308}]",0,0,1616702051.2692192,0.08466005325317383
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1267.395324699, ""count"": 29913}}, ""cpu_time"": 1267.317122317, ""utc_time"": 1616702051.224907, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702051309}",0,0,1616702051.272455,0.0032358169555664062
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616702052410}]",0,0,1616702052.371171,1.0987160205841064
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616702052511}]",0,0,1616702052.472265,0.10109400749206543
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0.10044557600008375, ""_ts"": 1616702052612}]",0,0,1616702052.572952,0.10068702697753906
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 0, ""_ts"": 1616702052613}]",0,0,1616702052.5759091,0.0029571056365966797
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0, ""_ts"": 1616702052613}]",0,0,1616702052.5762408,0.00033164024353027344
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""print_job_with_dancer_arm"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1268.70425079, ""count"": 30043}}, ""cpu_time"": 1268.63647276, ""utc_time"": 1616702052.5442564, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702052614}",0,0,1616702052.576546,0.00030517578125
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 0, ""_ts"": 1616702052614}, {""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 1, ""_ts"": 1616702052614}]",0,0,1616702052.576879,0.0003330707550048828
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 1, ""_ts"": 1616702052615}]",0,0,1616702052.579256,0.002377033233642578
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0.10060114599991721, ""_ts"": 1616702052713}]",0,0,1616702052.673654,0.09439802169799805
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 1, ""_ts"": 1616702052713}]",0,0,1616702052.677118,0.0034639835357666016
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 1, ""_ts"": 1616702052813}]",0,0,1616702052.775309,0.0981910228729248
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 0, ""_ts"": 1616702052814}]",0,0,1616702052.778062,0.002753019332885742
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 1, ""_ts"": 1616702052915}]",0,0,1616702052.8756979,0.09763574600219727
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 1, ""_ts"": 1616702052916}]",0,0,1616702052.878461,0.002763032913208008
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 1, ""_ts"": 1616702053317}]",0,0,1616702053.27876,0.400299072265625
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 0, ""_ts"": 1616702053921}]",0,0,1616702053.946635,0.6678750514984131
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 1.2480891169998358, ""_ts"": 1616702053922}]",0,0,1616702053.9509802,0.0043451786041259766
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0, ""_ts"": 1616702053922}]",0,0,1616702053.951413,0.00043272972106933594
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0, ""_ts"": 1616702053923}]",0,0,1616702053.951765,0.0003521442413330078
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0, ""_ts"": 1616702053923}]",0,0,1616702053.952085,0.0003199577331542969
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616702053924}]",0,0,1616702053.952371,0.00028586387634277344
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""apply_label"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1270.013086907, ""count"": 30173}}, ""cpu_time"": 1270.009112802, ""utc_time"": 1616702053.9168968, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702053924}",0,0,1616702053.952606,0.00023508071899414062
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 1, ""_ts"": 1616702054021}]",0,0,1616702053.9818811,0.029275178909301758
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 0, ""_ts"": 1616702054022}]",0,0,1616702053.9851341,0.0032529830932617188
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0.06983600100011245, ""_ts"": 1616702054023}]",0,0,1616702053.985344,0.000209808349609375
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616702054223}]",0,0,1616702054.192422,0.2070779800415039
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616702054224}]",0,0,1616702054.1949599,0.002537965774536133
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0.27098366099994564, ""_ts"": 1616702054224}]",0,0,1616702054.19531,0.0003502368927001953
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616702054225}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616702054225}]",0,0,1616702054.195657,0.00034689903259277344
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 1, ""_ts"": 1616702054526}]",0,0,1616702054.4911182,0.29546117782592773
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0.5631597490000786, ""_ts"": 1616702054526}]",0,0,1616702054.494285,0.0031669139862060547
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""metric.life_count""], ""value"": 98, ""_ts"": 1616702054527}]",0,0,1616702054.4946141,0.00032901763916015625
l99/${deviceId}/evt/read,"[{""address"": ""%M55.1"", ""keys"": [""metric.cycle_count""], ""value"": 17, ""_ts"": 1616702054527}]",0,0,1616702054.4949079,0.000293731689453125
l99/${deviceId}/evt/read,"[{""address"": ""%M55.6"", ""keys"": [""metric.labels_applied""], ""value"": 54, ""_ts"": 1616702054528}]",0,0,1616702054.495274,0.0003662109375
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1270.61826053, ""count"": 30232}}, ""cpu_time"": 1270.583575921, ""utc_time"": 1616702054.4913604, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702054528}",0,0,1616702054.49558,0.0003058910369873047
